rng1604522687/update_steps,_runtime,env_step,returned_won_episode,rng1604522687/env_step,rng1604522687/returned_episode,test_returned_episode_lengths,loss,returned_episode_returns,qvals,test_returned_episode,rng1604522687/test_returned_episode_lengths,rng1604522687/test_returned_episode,test_returned_episode_returns,update_steps,rng1604522687/returned_episode_lengths,rng1604522687/qvals,test_returned_won_episode,returned_episode_lengths,rng1604522687/test_returned_episode_returns,rng1604522687/returned_won_episode,rng1604522687/loss,rng1604522687/returned_episode_returns,_timestamp,grad_steps,rng1604522687/test_returned_won_episode,returned_episode,rng1604522687/grad_steps,_step
5867,2357.500915124,9011712.0,0.0,9011712.0,0.0078125,82.94380187988281,0.03988533467054367,0.26209625601768494,-0.4926748275756836,1.0,82.94380187988281,1.0,0.8758071660995483,5867,27.83724021911621,-0.4926748275756836,0.05620155110955238,27.83724021911621,0.8758071660995483,0.0,0.03988533467054367,0.26209625601768494,1746183817.6082764,46688,0.05620155110955238,0.0078125,46688,5866
5914,2375.92262799,9083904.0,0.0,9083904.0,0.008463541977107525,82.94380187988281,0.04022745415568352,0.2686197757720947,-0.5493720769882202,1.0,82.94380187988281,1.0,0.8758071660995483,5914,28.522136688232422,-0.5493720769882202,0.05620155110955238,28.522136688232422,0.8758071660995483,0.0,0.04022745415568352,0.2686197757720947,1746183836.0301368,47064,0.05620155110955238,0.008463541977107525,47064,5913
5920,2378.264491729,9093120.0,0.0,9093120.0,0.0078125,82.94380187988281,0.041942231357097626,0.22935700416564941,-0.5455517768859863,1.0,82.94380187988281,1.0,0.8758071660995483,5920,26.365886688232422,-0.5455517768859863,0.05620155110955238,26.365886688232422,0.8758071660995483,0.0,0.041942231357097626,0.22935700416564941,1746183838.3720264,47112,0.05620155110955238,0.0078125,47112,5919
5930,2382.190766717,9108480.0,0.0,9108480.0,0.0078125,82.94380187988281,0.04352195933461189,0.26938968896865845,-0.5770881175994873,1.0,82.94380187988281,1.0,0.8758071660995483,5930,27.08333396911621,-0.5770881175994873,0.05620155110955238,27.08333396911621,0.8758071660995483,0.0,0.04352195933461189,0.26938968896865845,1746183842.298278,47192,0.05620155110955238,0.0078125,47192,5929
5974,2399.492858945,9176064.0,0.041015625,9176064.0,0.0078125,82.94380187988281,0.04167885333299637,0.35323476791381836,-0.4846004843711853,1.0,82.94380187988281,1.0,0.8758071660995483,5974,28.8828125,-0.4846004843711853,0.05620155110955238,28.8828125,0.8758071660995483,0.041015625,0.04167885333299637,0.35323476791381836,1746183859.599942,47544,0.05620155110955238,0.0078125,47544,5973
5977,2400.679636632,9180672.0,0.0,9180672.0,0.0078125,82.94380187988281,0.04768657684326172,0.28159233927726746,-0.4771634340286255,1.0,82.94380187988281,1.0,0.8758071660995483,5977,28.865886688232422,-0.4771634340286255,0.05620155110955238,28.865886688232422,0.8758071660995483,0.0,0.04768657684326172,0.28159233927726746,1746183860.7867603,47568,0.05620155110955238,0.0078125,47568,5976
6001,2410.13467178,9217536.0,0.0,9217536.0,0.0078125,82.94380187988281,0.054975658655166626,0.31036219000816345,-0.4864625930786133,1.0,82.94380187988281,1.0,0.8758071660995483,6001,29.84765625,-0.4864625930786133,0.05620155110955238,29.84765625,0.8758071660995483,0.0,0.054975658655166626,0.31036219000816345,1746183870.241971,47760,0.05620155110955238,0.0078125,47760,6000
6017,2416.425480903,9242112.0,0.0,9242112.0,0.0078125,82.94380187988281,0.03947855904698372,0.2686580419540405,-0.5318918228149414,1.0,82.94380187988281,1.0,0.8758071660995483,6017,27.940105438232422,-0.5318918228149414,0.05620155110955238,27.940105438232422,0.8758071660995483,0.0,0.03947855904698372,0.2686580419540405,1746183876.532909,47888,0.05620155110955238,0.0078125,47888,6016
6018,2416.829998219,9243648.0,0.02734375,9243648.0,0.0078125,82.94380187988281,0.04007624462246895,0.29707157611846924,-0.5208085775375366,1.0,82.94380187988281,1.0,0.8758071660995483,6018,27.936199188232422,-0.5208085775375366,0.05620155110955238,27.936199188232422,0.8758071660995483,0.02734375,0.04007624462246895,0.29707157611846924,1746183876.9242349,47896,0.05620155110955238,0.0078125,47896,6017
6022,2418.394858169,9249792.0,0.0,9249792.0,0.0078125,82.94380187988281,0.032885000109672546,0.2499537169933319,-0.535830020904541,1.0,82.94380187988281,1.0,0.8758071660995483,6022,27.06380271911621,-0.535830020904541,0.05620155110955238,27.06380271911621,0.8758071660995483,0.0,0.032885000109672546,0.2499537169933319,1746183878.5023072,47928,0.05620155110955238,0.0078125,47928,6021
6090,2445.19506991,9354240.0,0.029296875,9354240.0,0.008463541977107525,82.94380187988281,0.03623885661363602,0.3287023901939392,-0.6372755765914917,1.0,82.94380187988281,1.0,0.8758071660995483,6090,28.38020896911621,-0.6372755765914917,0.05620155110955238,28.38020896911621,0.8758071660995483,0.029296875,0.03623885661363602,0.3287023901939392,1746183905.3025289,48472,0.05620155110955238,0.008463541977107525,48472,6089
6114,2454.585531972,9391104.0,0.0,9391104.0,0.0078125,82.94380187988281,0.027493176981806755,0.2846682667732239,-0.6756080985069275,1.0,82.94380187988281,1.0,0.8758071660995483,6114,29.861980438232422,-0.6756080985069275,0.05620155110955238,29.861980438232422,0.8758071660995483,0.0,0.027493176981806755,0.2846682667732239,1746183914.6930897,48664,0.05620155110955238,0.0078125,48664,6113
6122,2457.714753081,9403392.0,0.0,9403392.0,0.008463541977107525,82.94380187988281,0.024560032412409782,0.2696346938610077,-0.6645612120628357,1.0,82.94380187988281,1.0,0.8758071660995483,6122,28.12630271911621,-0.6645612120628357,0.05620155110955238,28.12630271911621,0.8758071660995483,0.0,0.024560032412409782,0.2696346938610077,1746183917.8223343,48728,0.05620155110955238,0.008463541977107525,48728,6121
6138,2463.973823656,9427968.0,0.0,9427968.0,0.0078125,82.94380187988281,0.03498689830303192,0.27341100573539734,-0.6737881898880005,1.0,82.94380187988281,1.0,0.8758071660995483,6138,27.6953125,-0.6737881898880005,0.05620155110955238,27.6953125,0.8758071660995483,0.0,0.03498689830303192,0.27341100573539734,1746183924.081366,48856,0.05620155110955238,0.0078125,48856,6137
6139,2464.364624874,9429504.0,0.0,9429504.0,0.0078125,82.94380187988281,0.028104253113269806,0.2909913659095764,-0.6731669902801514,1.0,82.94380187988281,1.0,0.8758071660995483,6139,30.30599021911621,-0.6731669902801514,0.05620155110955238,30.30599021911621,0.8758071660995483,0.0,0.028104253113269806,0.2909913659095764,1746183924.4721932,48864,0.05620155110955238,0.0078125,48864,6138
6175,2478.54591144,9484800.0,0.0,9484800.0,0.008463541977107525,83.94757080078125,0.02657778561115265,0.2625613510608673,-0.6756552457809448,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6175,27.890625,-0.6756552457809448,0.0776699036359787,27.890625,0.9060170650482178,0.0,0.02657778561115265,0.2625613510608673,1746183938.6534674,49152,0.0776699036359787,0.008463541977107525,49152,6174
6177,2479.327535096,9487872.0,0.0,9487872.0,0.0078125,83.94757080078125,0.024264026433229446,0.3038625121116638,-0.6908590793609619,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6177,30.893230438232422,-0.6908590793609619,0.0776699036359787,30.893230438232422,0.9060170650482178,0.0,0.024264026433229446,0.3038625121116638,1746183939.4350681,49168,0.0776699036359787,0.0078125,49168,6176
6182,2481.289153709,9495552.0,0.0,9495552.0,0.008463541977107525,83.94757080078125,0.033750660717487335,0.34464406967163086,-0.6953257322311401,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6182,31.615886688232422,-0.6953257322311401,0.0776699036359787,31.615886688232422,0.9060170650482178,0.0,0.033750660717487335,0.34464406967163086,1746183941.3966975,49208,0.0776699036359787,0.008463541977107525,49208,6181
6183,2481.679857946,9497088.0,0.0,9497088.0,0.008463541977107525,83.94757080078125,0.02962743118405342,0.3226699233055115,-0.6821167469024658,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6183,30.26171875,-0.6821167469024658,0.0776699036359787,30.26171875,0.9060170650482178,0.0,0.02962743118405342,0.3226699233055115,1746183941.7874207,49216,0.0776699036359787,0.008463541977107525,49216,6182
6185,2482.461939732,9500160.0,0.0,9500160.0,0.0078125,83.94757080078125,0.034041427075862885,0.3122020661830902,-0.6430120468139648,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6185,31.002605438232422,-0.6430120468139648,0.0776699036359787,31.002605438232422,0.9060170650482178,0.0,0.034041427075862885,0.3122020661830902,1746183942.569478,49232,0.0776699036359787,0.0078125,49232,6184
6187,2483.243940946,9503232.0,0.0,9503232.0,0.008463541977107525,83.94757080078125,0.023576216772198677,0.2616163492202759,-0.6912911534309387,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6187,28.34505271911621,-0.6912911534309387,0.0776699036359787,28.34505271911621,0.9060170650482178,0.0,0.023576216772198677,0.2616163492202759,1746183943.3515234,49248,0.0776699036359787,0.008463541977107525,49248,6186
6193,2485.594625435,9512448.0,0.0,9512448.0,0.008463541977107525,83.94757080078125,0.024305501952767372,0.27377432584762573,-0.7391821146011353,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6193,28.209636688232422,-0.7391821146011353,0.0776699036359787,28.209636688232422,0.9060170650482178,0.0,0.024305501952767372,0.27377432584762573,1746183945.7021673,49296,0.0776699036359787,0.008463541977107525,49296,6192
6194,2485.985369376,9513984.0,0.0,9513984.0,0.0078125,83.94757080078125,0.023181617259979248,0.24518463015556335,-0.7398984432220459,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6194,27.494792938232422,-0.7398984432220459,0.0776699036359787,27.494792938232422,0.9060170650482178,0.0,0.023181617259979248,0.24518463015556335,1746183946.0929368,49304,0.0776699036359787,0.0078125,49304,6193
6201,2488.725104411,9524736.0,0.0,9524736.0,0.0078125,83.94757080078125,0.032391052693128586,0.31096404790878296,-0.7331269383430481,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6201,30.330730438232422,-0.7331269383430481,0.0776699036359787,30.330730438232422,0.9060170650482178,0.0,0.032391052693128586,0.31096404790878296,1746183948.8326566,49360,0.0776699036359787,0.0078125,49360,6200
6208,2491.463554538,9535488.0,0.0,9535488.0,0.0078125,83.94757080078125,0.025106076151132584,0.2695786952972412,-0.6820223331451416,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6208,27.671875,-0.6820223331451416,0.0776699036359787,27.671875,0.9060170650482178,0.0,0.025106076151132584,0.2695786952972412,1746183951.5711145,49416,0.0776699036359787,0.0078125,49416,6207
6213,2493.418208355,9543168.0,0.0,9543168.0,0.0078125,83.94757080078125,0.027228770777583122,0.2678110599517822,-0.7210869193077087,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6213,28.55989646911621,-0.7210869193077087,0.0776699036359787,28.55989646911621,0.9060170650482178,0.0,0.027228770777583122,0.2678110599517822,1746183953.5257857,49456,0.0776699036359787,0.0078125,49456,6212
6265,2513.769715463,9623040.0,0.0,9623040.0,0.0078125,83.94757080078125,0.020671721547842026,0.28699859976768494,-0.7261176109313965,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6265,29.27474021911621,-0.7261176109313965,0.0776699036359787,29.27474021911621,0.9060170650482178,0.0,0.020671721547842026,0.28699859976768494,1746183973.8772805,49872,0.0776699036359787,0.0078125,49872,6264
6271,2516.115164076,9632256.0,0.0,9632256.0,0.0078125,83.94757080078125,0.01938941702246666,0.25801652669906616,-0.7229945659637451,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6271,27.31380271911621,-0.7229945659637451,0.0776699036359787,27.31380271911621,0.9060170650482178,0.0,0.01938941702246666,0.25801652669906616,1746183976.222718,49920,0.0776699036359787,0.0078125,49920,6270
6272,2516.505929758,9633792.0,0.0,9633792.0,0.0078125,83.94757080078125,0.02492659166455269,0.21724914014339447,-0.7406788468360901,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6272,24.64974021911621,-0.7406788468360901,0.0776699036359787,24.64974021911621,0.9060170650482178,0.0,0.02492659166455269,0.21724914014339447,1746183976.6135309,49928,0.0776699036359787,0.0078125,49928,6271
6303,2528.646609014,9681408.0,0.0,9681408.0,0.0078125,83.94757080078125,0.026487212628126144,0.302321195602417,-0.6120370030403137,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6303,29.77474021911621,-0.6120370030403137,0.0776699036359787,29.77474021911621,0.9060170650482178,0.0,0.026487212628126144,0.302321195602417,1746183988.75381,50176,0.0776699036359787,0.0078125,50176,6302
6307,2530.214826204,9687552.0,0.0,9687552.0,0.0078125,83.94757080078125,0.02666993997991085,0.2574000954627991,-0.5999922156333923,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6307,27.619792938232422,-0.5999922156333923,0.0776699036359787,27.619792938232422,0.9060170650482178,0.0,0.02666993997991085,0.2574000954627991,1746183990.3222625,50208,0.0776699036359787,0.0078125,50208,6306
6311,2531.786238985,9693696.0,0.0,9693696.0,0.0078125,83.94757080078125,0.027506060898303986,0.3014010190963745,-0.6361457109451294,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6311,29.057292938232422,-0.6361457109451294,0.0776699036359787,29.057292938232422,0.9060170650482178,0.0,0.027506060898303986,0.3014010190963745,1746183991.8934913,50240,0.0776699036359787,0.0078125,50240,6310
6339,2542.767446416,9736704.0,0.0,9736704.0,0.0078125,83.94757080078125,0.040217310190200806,0.26634740829467773,-0.6170989871025085,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6339,26.7109375,-0.6170989871025085,0.0776699036359787,26.7109375,0.9060170650482178,0.0,0.040217310190200806,0.26634740829467773,1746184002.8748791,50464,0.0776699036359787,0.0078125,50464,6338
6343,2544.329104361,9742848.0,0.0481770858168602,9742848.0,0.0078125,83.94757080078125,0.03023720532655716,0.30501115322113037,-0.6151368021965027,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6343,27.14583396911621,-0.6151368021965027,0.0776699036359787,27.14583396911621,0.9060170650482178,0.0481770858168602,0.03023720532655716,0.30501115322113037,1746184004.436552,50496,0.0776699036359787,0.0078125,50496,6342
6358,2550.21794028,9765888.0,0.0,9765888.0,0.0078125,83.94757080078125,0.03293346241116524,0.2701044976711273,-0.6081804037094116,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6358,28.38671875,-0.6081804037094116,0.0776699036359787,28.38671875,0.9060170650482178,0.0,0.03293346241116524,0.2701044976711273,1746184010.3248081,50616,0.0776699036359787,0.0078125,50616,6357
6371,2555.331624433,9785856.0,0.0260416679084301,9785856.0,0.0078125,83.94757080078125,0.034486088901758194,0.29049089550971985,-0.6196743249893188,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6371,27.91145896911621,-0.6196743249893188,0.0776699036359787,27.91145896911621,0.9060170650482178,0.0260416679084301,0.034486088901758194,0.29049089550971985,1746184015.43888,50720,0.0776699036359787,0.0078125,50720,6370
6379,2558.467323428,9798144.0,0.0,9798144.0,0.0078125,83.94757080078125,0.02933218888938427,0.24268358945846558,-0.5811641812324524,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6379,27.315105438232422,-0.5811641812324524,0.0776699036359787,27.315105438232422,0.9060170650482178,0.0,0.02933218888938427,0.24268358945846558,1746184018.574605,50784,0.0776699036359787,0.0078125,50784,6378
6383,2560.038396753,9804288.0,0.0,9804288.0,0.0078125,83.94757080078125,0.036992985755205154,0.23885804414749146,-0.5272914171218872,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6383,27.0,-0.5272914171218872,0.0776699036359787,27.0,0.9060170650482178,0.0,0.036992985755205154,0.23885804414749146,1746184020.1454034,50816,0.0776699036359787,0.0078125,50816,6382
6391,2563.175573107,9816576.0,0.0,9816576.0,0.0078125,83.94757080078125,0.03694664314389229,0.24628567695617676,-0.544392466545105,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6391,26.30078125,-0.544392466545105,0.0776699036359787,26.30078125,0.9060170650482178,0.0,0.03694664314389229,0.24628567695617676,1746184023.282903,50880,0.0776699036359787,0.0078125,50880,6390
6406,2569.063905568,9839616.0,0.0,9839616.0,0.0078125,83.94757080078125,0.031245000660419464,0.2147800773382187,-0.5499279499053955,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6406,24.80989646911621,-0.5499279499053955,0.0776699036359787,24.80989646911621,0.9060170650482178,0.0,0.031245000660419464,0.2147800773382187,1746184029.1710513,51000,0.0776699036359787,0.0078125,51000,6405
6410,2570.636475378,9845760.0,0.0,9845760.0,0.0078125,83.94757080078125,0.03553755208849907,0.2273896187543869,-0.5456944704055786,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6410,25.33333396911621,-0.5456944704055786,0.0776699036359787,25.33333396911621,0.9060170650482178,0.0,0.03553755208849907,0.2273896187543869,1746184030.7436395,51032,0.0776699036359787,0.0078125,51032,6409
6419,2574.165730657,9859584.0,0.033203125,9859584.0,0.0078125,83.94757080078125,0.051112957298755646,0.30659019947052,-0.5246909856796265,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6419,28.5703125,-0.5246909856796265,0.0776699036359787,28.5703125,0.9060170650482178,0.033203125,0.051112957298755646,0.30659019947052,1746184034.2730238,51104,0.0776699036359787,0.0078125,51104,6418
6427,2577.299959856,9871872.0,0.0,9871872.0,0.0078125,83.94757080078125,0.03052578866481781,0.2561779022216797,-0.5183395147323608,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6427,27.41145896911621,-0.5183395147323608,0.0776699036359787,27.41145896911621,0.9060170650482178,0.0,0.03052578866481781,0.2561779022216797,1746184037.4072216,51168,0.0776699036359787,0.0078125,51168,6426
6442,2583.183322121,9894912.0,0.021484375,9894912.0,0.008463541977107525,83.94757080078125,0.03650078922510147,0.27619823813438416,-0.4837188720703125,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6442,26.41536521911621,-0.4837188720703125,0.0776699036359787,26.41536521911621,0.9060170650482178,0.021484375,0.03650078922510147,0.27619823813438416,1746184043.2906682,51288,0.0776699036359787,0.008463541977107525,51288,6441
6449,2585.928886226,9905664.0,0.0,9905664.0,0.0078125,83.94757080078125,0.03193940967321396,0.28548404574394226,-0.49931469559669495,0.9999999403953552,83.94757080078125,0.9999999403953552,0.9060170650482178,6449,28.58724021911621,-0.49931469559669495,0.0776699036359787,28.58724021911621,0.9060170650482178,0.0,0.03193940967321396,0.28548404574394226,1746184046.0362375,51344,0.0776699036359787,0.0078125,51344,6448
