loss,_timestamp,returned_episode_returns,grad_steps,_step,test_returned_won_episode,test_returned_episode,qvals,test_returned_episode_lengths,returned_episode_lengths,returned_episode,returned_won_episode,_runtime,test_returned_episode_returns,update_steps,env_step
0.015527693554759026,1746166225.798002,0.8913494348526001,45784,5753,0.9851694703102112,1.0,-0.20433565974235535,56.90678024291992,31.190105438232422,0.010416666977107525,0.4212239682674408,1973.226950311,1.9840892553329468,5754,8838144.0
0.03284505382180214,1746166227.1568186,0.8997111320495605,45816,5757,0.9851694703102112,1.0,-0.2349650263786316,56.90678024291992,31.324220657348633,0.009765625931322575,0.4218750298023224,1974.585717493,1.9840892553329468,5758,8844288.0
0.014737894758582115,1746166229.5145433,0.9344525337219238,45872,5764,0.9851694703102112,1.0,-0.24305175244808197,56.90678024291992,31.910158157348633,0.014322916977107525,0.4231770932674408,1976.943434409,1.9840892553329468,5765,8855040.0
0.029161226004362106,1746166234.5613785,1.1568175554275513,45992,5779,0.9851694703102112,1.0,-0.2661755084991455,56.90678024291992,31.863283157348633,0.015625,0.5755208730697632,1981.990277067,1.9840892553329468,5780,8878080.0
0.016123570501804352,1746166237.5895104,1.1315104961395264,46064,5788,0.9851694703102112,1.0,-0.28919705748558044,56.90678024291992,31.864585876464844,0.01497395895421505,0.5657552480697632,1985.018468229,1.9840892553329468,5789,8891904.0
0.023187734186649323,1746166243.6507163,1.0506975650787354,46208,5806,0.9851694703102112,1.0,-0.2508412301540375,56.90678024291992,31.640626907348633,0.014322916977107525,0.5091146230697632,1991.079575298,1.9840892553329468,5807,8919552.0
0.022681714966893196,1746166244.9858088,1.0557845830917358,46240,5810,0.9851694703102112,1.0,-0.2944745123386383,56.90678024291992,31.680992126464844,0.01497395895421505,0.5143229365348816,1992.414715265,1.9840892553329468,5811,8925696.0
0.02161572128534317,1746166266.2994366,1.07421875,46744,5873,0.9832460880279541,1.0,-0.287156879901886,56.67015838623047,31.843751907348633,0.013671875931322575,0.537109375,2013.728524727,1.980117917060852,5874,9022464.0
0.02285648137331009,1746166266.6318564,1.1080729961395264,46752,5874,0.9832460880279541,1.0,-0.29209038615226746,56.67015838623047,31.819011688232422,0.01302083395421505,0.5540364980697632,2014.060768006,1.980117917060852,5875,9024000.0
0.023339830338954926,1746166268.9804783,1.1601563692092896,46808,5881,0.9832460880279541,1.0,-0.3446016311645508,56.67015838623047,31.828126907348633,0.014322916977107525,0.5800781846046448,2016.409370024,1.980117917060852,5882,9034752.0
0.023323651403188705,1746166270.6446495,1.1119792461395264,46848,5886,0.9832460880279541,1.0,-0.3050100803375244,56.67015838623047,31.825523376464844,0.01497395895421505,0.5559896230697632,2018.073579608,1.980117917060852,5887,9042432.0
0.027443962171673775,1746166277.7231736,1.12890625,47016,5907,0.9832460880279541,1.0,-0.23446956276893616,56.67015838623047,31.670574188232422,0.01497395895421505,0.564453125,2025.152070842,1.980117917060852,5908,9074688.0
0.022934624925255775,1746166278.41686,1.0027263164520264,47032,5909,0.9832460880279541,1.0,-0.24929308891296387,56.67015838623047,31.583335876464844,0.01302083395421505,0.4856771230697632,2025.845740371,1.980117917060852,5910,9077760.0
