qvals,_runtime,returned_episode_returns,returned_won_episode,loss,grad_steps,test_returned_episode_returns,test_returned_episode,test_returned_won_episode,returned_episode_lengths,test_returned_episode_lengths,returned_episode,update_steps,_timestamp,env_step,_step
0.741269588470459,137.653807193,0.30359044671058655,0.0,0.0707482099533081,1664,0.018414827063679695,1.0,0.0,25.466796875,19.340364456176758,0.0234375,239,1746199854.2893686,367104.0,238
0.7194746732711792,147.527034123,0.3574153482913971,0.0,0.06822026520967484,1872,0.018414827063679695,1.0,0.0,23.79036521911621,19.340364456176758,0.02604166604578495,265,1746199864.1626256,407040.0,264
0.6509546041488647,152.098593393,0.35313472151756287,0.0,0.06446707248687744,1968,0.018414827063679695,1.0,0.0,24.43880271911621,19.340364456176758,0.02734375,277,1746199868.73419,425472.0,276
0.6243945360183716,163.070615754,0.35240229964256287,0.0,0.05836663395166397,2200,0.018414827063679695,1.0,0.0,26.01692771911621,19.340364456176758,0.0234375,306,1746199879.7062466,470016.0,305
0.6046414971351624,166.876181917,0.2339159995317459,0.0,0.05822078883647919,2280,0.018414827063679695,1.0,0.0,25.158203125,19.340364456176758,0.02018229104578495,316,1746199883.5117817,485376.0,315
0.4698635935783386,171.502540106,0.2696191072463989,0.0,0.1279505044221878,2376,0.5720539093017578,1.0,0.0,26.51692771911621,36.2929573059082,0.02213541604578495,328,1746199888.1381307,503808.0,327
0.40111351013183594,173.790864001,0.32860347628593445,0.0,0.11069238185882568,2424,0.5720539093017578,1.0,0.0,25.29557228088379,36.2929573059082,0.02408854104578495,334,1746199890.4263935,513024.0,333
0.19596779346466064,186.9909975,0.36293941736221313,0.0,0.10593708604574203,2704,0.5720539093017578,1.0,0.0,25.248046875,36.2929573059082,0.02473958395421505,369,1746199903.6265888,566784.0,368
0.15930214524269104,195.715307427,0.3723762333393097,0.0,0.17481449246406555,2888,0.5720539093017578,1.0,0.0,26.693359375,36.2929573059082,0.02213541604578495,392,1746199912.350875,602112.0,391
0.156746506690979,199.110988184,0.33406248688697815,0.0,0.1824166625738144,2960,0.5720539093017578,1.0,0.0,24.62044334411621,36.2929573059082,0.02473958395421505,401,1746199915.7465975,615936.0,400
0.10345085710287094,201.74264891,0.33515945076942444,0.0,0.0728951096534729,3016,0.5720539093017578,1.0,0.0,25.80013084411621,36.2929573059082,0.02408854104578495,408,1746199918.378263,626688.0,407
0.10362723469734192,206.483995791,0.3381509780883789,0.0,0.046376779675483704,3112,0.5720539093017578,1.0,0.0,26.50390625,36.2929573059082,0.02278645895421505,420,1746199923.1195848,645120.0,419
0.11798955500125885,209.111947527,0.33634108304977417,0.0,0.05254868045449257,3168,0.5720539093017578,1.0,0.0,25.697265625,36.2929573059082,0.0234375,427,1746199925.747579,655872.0,426
0.11422654986381531,210.61760483,0.3386327624320984,0.0,0.05452301353216171,3200,0.5720539093017578,1.0,0.0,25.888671875,36.2929573059082,0.02278645895421505,431,1746199927.2532413,662016.0,430
0.05716164782643318,218.179343047,0.35791340470314026,0.0,0.062382638454437256,3360,0.5720539093017578,1.0,0.0,24.67643165588379,36.2929573059082,0.02604166604578495,451,1746199934.8149211,692736.0,450
0.0498286709189415,227.624891952,0.3457128405570984,0.0,0.04462096840143204,3560,0.5720539093017578,1.0,0.0,25.44010353088379,36.2929573059082,0.0234375,476,1746199944.2605262,731136.0,475
0.04784823954105377,229.127577475,0.359456330537796,0.0,0.04458312690258026,3592,0.5720539093017578,1.0,0.0,25.45052146911621,36.2929573059082,0.021484375,480,1746199945.7631853,737280.0,479
0.05308770388364792,229.503008437,0.35386717319488525,0.0,0.04730798676609993,3600,0.5720539093017578,1.0,0.0,26.146484375,36.2929573059082,0.02408854104578495,481,1746199946.1386166,738816.0,480
0.04832204431295395,231.784272944,0.3455175459384918,0.0,0.04380423575639725,3648,0.5720539093017578,1.0,0.0,27.05859375,36.2929573059082,0.02083333395421505,487,1746199948.4198544,748032.0,486
0.0468437597155571,232.535134387,0.3521549105644226,0.0,0.043113552033901215,3664,0.5720539093017578,1.0,0.0,25.59700584411621,36.2929573059082,0.021484375,489,1746199949.1707287,751104.0,488
0.0455324649810791,237.073335094,0.30831703543663025,0.0,0.041495464742183685,3760,0.5720539093017578,1.0,0.0,26.0546875,36.2929573059082,0.021484375,501,1746199953.7088592,769536.0,500
0.04709231108427048,238.96893329,0.39124998450279236,0.0,0.08168892562389374,3800,0.5720539093017578,1.0,0.0,25.5703125,36.2929573059082,0.0234375,506,1746199955.6044917,777216.0,505
-0.051915235817432404,253.731706641,0.2802213430404663,0.0,0.08053819090127945,4112,0.5720539093017578,1.0,0.0,28.28841209411621,36.2929573059082,0.01692708395421505,545,1746199970.3672998,837120.0,544
-0.04149216040968895,255.227942602,0.2659569978713989,0.0,0.08896386623382568,4144,0.5720539093017578,1.0,0.0,26.91796875,36.2929573059082,0.01888020895421505,549,1746199971.8635633,843264.0,548
0.009508829563856125,263.142418339,0.37202468514442444,0.0,0.05475237965583801,4312,0.5720539093017578,1.0,0.0,26.33528709411621,36.2929573059082,0.021484375,570,1746199979.7779436,875520.0,569
-0.06079975888133049,269.946769218,0.3352929353713989,0.0,0.073818638920784,4456,0.5720539093017578,1.0,0.0,28.267578125,36.2929573059082,0.01822916604578495,588,1746199986.5822186,903168.0,587
0.009925452060997486,280.898683334,0.3300780653953552,0.0,0.10017333924770355,4688,0.5720539093017578,1.0,0.0,27.21484375,36.2929573059082,0.021484375,617,1746199997.5343063,947712.0,616
0.00691476184874773,289.61466228,0.3623567223548889,0.0,0.04072702303528786,4872,0.5720539093017578,1.0,0.0,26.44140625,36.2929573059082,0.02083333395421505,640,1746200006.2502644,983040.0,639
0.01154269464313984,293.03464648,0.3821190893650055,0.0,0.05092066526412964,4944,0.5720539093017578,1.0,0.0,27.39388084411621,36.2929573059082,0.01953125,649,1746200009.670059,996864.0,648
0.012618308886885643,295.393045847,0.3886653184890747,0.0,0.04136982932686806,4992,0.5597406625747681,1.0,0.0,26.77018165588379,40.39925765991211,0.01888020895421505,655,1746200012.0286453,1006080.0,654
-0.07024580985307693,301.075064644,0.15805011987686157,0.0,0.10862818360328674,5112,0.5597406625747681,1.0,0.0,21.28841209411621,40.39925765991211,0.02864583395421505,670,1746200017.7106774,1029120.0,669
-0.05592745542526245,307.865859571,0.3461262583732605,0.0,0.03710651397705078,5256,0.5597406625747681,1.0,0.0,28.64322853088379,40.39925765991211,0.021484375,688,1746200024.5014768,1056768.0,687
-0.0350649356842041,316.20110265,0.44702139496803284,0.0,0.033943913877010345,5432,0.5597406625747681,1.0,0.0,26.29752540588379,40.39925765991211,0.02213541604578495,710,1746200032.83662,1090560.0,709
-0.045066896826028824,336.229281472,0.47511059045791626,0.0,0.04009521007537842,5856,0.5597406625747681,1.0,0.0,26.564453125,40.39925765991211,0.02278645895421505,763,1746200052.8649008,1171968.0,762
-0.050260670483112335,346.493204293,0.4472297132015228,0.0,0.025791916996240616,6072,0.5597406625747681,1.0,0.0,27.298828125,40.39925765991211,0.02018229104578495,790,1746200063.1288216,1213440.0,789
-0.10979202389717102,355.951765428,0.3848176598548889,0.0384114570915699,0.04872477054595947,6272,0.5597406625747681,1.0,0.0,27.19596290588379,40.39925765991211,0.02018229104578495,815,1746200072.5872824,1251840.0,814
-0.15930293500423431,359.022481555,0.3971678912639618,0.0,0.0860118716955185,6336,0.5597406625747681,1.0,0.0,25.91796875,40.39925765991211,0.02213541604578495,823,1746200075.6580453,1264128.0,822
-0.16772985458374023,363.928705972,0.4148274064064026,0.0,0.03422872722148895,6440,0.5597406625747681,1.0,0.0,25.00325584411621,40.39925765991211,0.02278645895421505,836,1746200080.5643244,1284096.0,835
-0.2443879246711731,368.886255055,0.4690623879432678,0.02018229104578495,0.05532347038388252,6544,0.5597406625747681,1.0,0.0,26.326171875,40.39925765991211,0.02278645895421505,849,1746200085.5218782,1304064.0,848
-0.1776181161403656,374.931907847,0.556939959526062,0.0345052070915699,0.057015955448150635,6672,0.5597406625747681,1.0,0.0,27.97981834411621,40.39925765991211,0.021484375,865,1746200091.5675275,1328640.0,864
-0.19636866450309753,377.570146766,0.47721990942955017,0.014322916977107525,0.03961413353681564,6728,0.5597406625747681,1.0,0.0,24.81184959411621,40.39925765991211,0.0234375,872,1746200094.205719,1339392.0,871
-0.21239601075649261,390.433935405,0.5325649976730347,0.05078125,0.07466885447502136,7000,0.5597406625747681,1.0,0.0,27.771484375,40.39925765991211,0.02018229104578495,906,1746200107.069518,1391616.0,905
-0.36912187933921814,397.635394954,0.44511380791664124,0.0,0.1290818154811859,7152,0.5597406625747681,1.0,0.0,27.61783790588379,40.39925765991211,0.021484375,925,1746200114.270954,1420800.0,924
-0.43643832206726074,406.680861897,0.47839510440826416,0.0,0.05582646653056145,7344,0.5597406625747681,1.0,0.0,27.78775978088379,40.39925765991211,0.02018229104578495,949,1746200123.31646,1457664.0,948
