update_steps,test_returned_episode_lengths,returned_episode_lengths,_timestamp,returned_episode_returns,_runtime,env_step,returned_episode,qvals,test_returned_episode_returns,loss,returned_won_episode,test_returned_won_episode,grad_steps,_step,test_returned_episode
321,16.191984176635742,30.951824188232422,1746180985.3603811,0.2224932760000229,165.397861663,493056.0,0.01497395895421505,0.40503281354904175,0.001934628700837493,0.29603907465934753,0.0,0.0,2320,320,1.0000001192092896
332,52.69530487060547,31.32552146911621,1746180989.8123746,0.20307657122612,169.849825326,509952.0,0.015625,0.3710930347442627,0.5243716239929199,0.5586184859275818,0.0,0.0,2408,331,1.0
333,52.69530487060547,31.209636688232422,1746180990.2098935,0.16686418652534485,170.247358726,511488.0,0.015625,0.36127984523773193,0.5243716239929199,0.24144615232944489,0.0,0.0,2416,332,1.0
345,52.69530487060547,31.43099021911621,1746180994.9676888,0.17416660487651825,175.005170117,529920.0,0.015625,0.37979230284690857,0.5243716239929199,0.6426782608032227,0.0,0.0,2512,344,1.0
371,52.69530487060547,29.80078125,1746181005.2769227,0.156205415725708,185.314402616,569856.0,0.015625,0.3750464916229248,0.5243716239929199,0.5187364220619202,0.0,0.0,2720,370,1.0
375,52.69530487060547,31.01953125,1746181006.8612955,0.18975113332271576,186.89876649,576000.0,0.01497395895421505,0.35520851612091064,0.5243716239929199,0.4341411292552948,0.0,0.0,2752,374,1.0
381,52.69530487060547,31.33203125,1746181009.2461896,0.16879713535308838,189.283662611,585216.0,0.015625,0.3616287112236023,0.5243716239929199,0.45339903235435486,0.0,0.0,2800,380,1.0
386,52.69530487060547,31.873699188232422,1746181011.231034,0.18445786833763123,191.268482567,592896.0,0.01497395895421505,0.33599743247032166,0.5243716239929199,0.3921318054199219,0.0,0.0,2840,385,1.0
397,52.69530487060547,31.533855438232422,1746181015.5907233,0.19838762283325195,195.628155095,609792.0,0.015625,0.31696784496307373,0.5243716239929199,0.15297429263591766,0.0,0.0,2928,396,1.0
411,52.69530487060547,31.490886688232422,1746181021.1419373,0.1636531502008438,201.179401893,631296.0,0.015625,0.27726832032203674,0.5243716239929199,0.4210413098335266,0.0,0.0,3040,410,1.0
416,52.69530487060547,31.791667938232422,1746181023.1865196,0.18093657493591309,203.223972513,638976.0,0.01497395895421505,0.26176032423973083,0.5243716239929199,0.3500688970088959,0.0,0.0,3080,415,1.0
419,52.69530487060547,31.315105438232422,1746181024.3750563,0.17443953454494476,204.412514509,643584.0,0.015625,0.2607990503311157,0.5243716239929199,0.3650963306427002,0.0,0.0,3104,418,1.0
435,52.69530487060547,31.108074188232422,1746181030.7180285,0.13530661165714264,210.755480528,668160.0,0.01497395895421505,0.3326607942581177,0.5243716239929199,0.16054469347000122,0.0,0.0,3232,434,1.0
449,52.69530487060547,31.260417938232422,1746181036.2646224,0.14495384693145752,216.302073406,689664.0,0.01497395895421505,0.3391015827655792,0.5243716239929199,0.21277520060539246,0.0,0.0,3344,448,1.0
455,52.69530487060547,31.078125,1746181038.6433854,0.13351696729660034,218.680855735,698880.0,0.01497395895421505,0.3462488055229187,0.5243716239929199,0.18507850170135498,0.0,0.0,3392,454,1.0
460,52.69530487060547,31.79296875,1746181040.6241162,0.16510850191116333,220.661553407,706560.0,0.013671875,0.363523930311203,0.5243716239929199,0.17554965615272522,0.0,0.0,3432,459,1.0
479,52.69530487060547,31.490886688232422,1746181048.1548815,0.15540054440498352,228.192331994,735744.0,0.015625,0.3814167380332947,0.5243716239929199,0.14335662126541138,0.0,0.0,3584,478,1.0
513,52.69530487060547,31.58333396911621,1746181061.62967,0.11043286323547363,241.667166313,787968.0,0.01497395895421505,0.3432600498199463,0.5243716239929199,0.15223689377307892,0.0,0.0,3856,512,1.0
518,52.69530487060547,30.401042938232422,1746181063.6122766,0.12203436344861984,243.649893307,795648.0,0.01497395895421505,0.35049670934677124,0.5243716239929199,0.13816802203655243,0.0,0.0,3896,517,1.0
523,52.69530487060547,31.75520896911621,1746181065.6015165,0.12402703613042831,245.63912691,803328.0,0.015625,0.361527681350708,0.5243716239929199,0.07083710283041,0.0,0.0,3936,522,1.0
539,52.69530487060547,31.91145896911621,1746181071.9473915,0.1044028028845787,251.9850162,827904.0,0.015625,0.3262433409690857,0.5243716239929199,0.07820253074169159,0.0,0.0,4064,538,1.0
562,52.69530487060547,31.3515625,1746181081.0800862,0.11788149923086166,261.117639963,863232.0,0.014322916977107525,0.26906833052635193,0.5243716239929199,0.06641235202550888,0.0,0.0,4248,561,1.0
569,52.69530487060547,31.381511688232422,1746181083.85881,0.11248162388801575,263.896394736,873984.0,0.01302083395421505,0.2511647343635559,0.5243716239929199,0.08403588831424713,0.0,0.0,4304,568,1.0
588,52.69530487060547,31.076824188232422,1746181091.4084191,0.12659011781215668,271.446050726,903168.0,0.013671875,0.19920006394386292,0.5243716239929199,0.10203884541988373,0.0,0.0,4456,587,1.0
592,52.69530487060547,30.734375,1746181092.9984665,0.14013251662254333,273.036117247,909312.0,0.01302083395421505,0.2421737015247345,0.5243716239929199,0.069337859749794,0.0,0.0,4488,591,1.0
603,52.69530487060547,32.016929626464844,1746181097.376275,0.09778700768947601,277.413893593,926208.0,0.013671875,0.26369214057922363,0.5243716239929199,0.0817238837480545,0.0,0.0,4576,602,1.0
606,52.69530487060547,31.40364646911621,1746181098.5675783,0.18279781937599182,278.605216411,930816.0,0.015625,0.24681007862091064,0.5243716239929199,0.08935728669166565,0.0,0.0,4600,605,1.0
613,52.69530487060547,31.717449188232422,1746181101.3504682,0.12815433740615845,281.38808878,941568.0,0.015625,0.2349705696105957,0.5243716239929199,0.07572340220212936,0.0,0.0,4656,612,1.0
628,52.69530487060547,31.11328125,1746181107.3118203,0.14672470092773438,287.349405542,964608.0,0.01497395895421505,0.31483691930770874,0.5243716239929199,0.06471996009349823,0.0,0.0,4776,627,1.0
630,52.69530487060547,31.877605438232422,1746181108.1069593,0.13065780699253082,288.144636806,967680.0,0.014322916977107525,0.32619237899780273,0.5243716239929199,0.0727822482585907,0.0,0.0,4792,629,1.0
688,52.84059524536133,31.05208396911621,1746181131.222337,0.06273114681243896,311.259786638,1056768.0,0.015625,0.21402937173843384,0.16403132677078247,0.09087996929883957,0.0,0.0,5256,687,1.0
706,52.84059524536133,32.118492126464844,1746181138.359651,0.06646593660116196,318.397114229,1084416.0,0.015625,0.19858333468437195,0.16403132677078247,0.16634723544120789,0.0,0.0,5400,705,1.0
708,52.84059524536133,31.287761688232422,1746181139.1519105,0.08507909625768661,319.18937264,1087488.0,0.015625,0.16031092405319214,0.16403132677078247,0.14182013273239136,0.0,0.0,5416,707,1.0
712,52.84059524536133,31.80208396911621,1746181140.7369492,0.06930378079414368,320.774416013,1093632.0,0.01497395895421505,0.18348154425621033,0.16403132677078247,0.06787274032831192,0.0,0.0,5448,711,1.0
716,52.84059524536133,31.1328125,1746181142.321578,0.07378996908664703,322.359033341,1099776.0,0.015625,0.17235401272773743,0.16403132677078247,0.06049156188964844,0.0,0.0,5480,715,1.0
721,52.84059524536133,31.34505271911621,1746181144.3097246,0.07500669360160828,324.347371548,1107456.0,0.015625,0.19996508955955505,0.16403132677078247,0.06401369720697403,0.0,0.0,5520,720,1.0
737,52.84059524536133,30.430339813232422,1746181150.6533637,0.06970769166946411,330.690810899,1132032.0,0.0162760429084301,0.11728716641664505,0.16403132677078247,0.06947585940361023,0.0,0.0,5648,736,1.0
739,52.84059524536133,31.569011688232422,1746181151.4472103,0.05956564098596573,331.484641337,1135104.0,0.015625,0.11761604249477386,0.16403132677078247,0.08773858845233917,0.0,0.0,5664,738,1.0
772,52.84059524536133,30.5234375,1746181164.5272255,0.12699848413467407,344.564685631,1185792.0,0.015625,0.036056891083717346,0.16403132677078247,0.109037384390831,0.0,0.0,5928,771,1.0
777,52.84059524536133,29.20442771911621,1746181166.5088427,0.12369837611913681,346.54632212,1193472.0,0.017578125,0.03351597487926483,0.16403132677078247,0.10184860229492188,0.0,0.0,5968,776,1.0
781,52.84059524536133,29.57552146911621,1746181168.0937824,0.11058193445205688,348.131235138,1199616.0,0.015625,-0.0006283268448896706,0.16403132677078247,0.07641000300645828,0.0,0.0,6000,780,1.0
830,52.84059524536133,30.86458396911621,1746181187.5210805,0.14047884941101074,367.558541983,1274880.0,0.01497395895421505,-0.03373437374830246,0.16403132677078247,0.10937462002038956,0.0,0.0,6392,829,1.0
871,52.84059524536133,31.822917938232422,1746181203.798079,0.14872094988822937,383.835527894,1337856.0,0.01302083395421505,-0.06250172108411789,0.16403132677078247,0.06914395093917847,0.0,0.0,6720,870,1.0
879,52.84059524536133,32.23307418823242,1746181206.9679873,0.1812431514263153,387.005471009,1350144.0,0.013671875,-0.09949164092540741,0.16403132677078247,0.0710378885269165,0.0,0.0,6784,878,1.0
904,52.84059524536133,31.66015625,1746181216.8781593,0.18333950638771057,396.915651368,1388544.0,0.014322916977107525,-0.21583986282348633,0.16403132677078247,0.05074838176369667,0.0,0.0,6984,903,1.0
914,52.84059524536133,31.369792938232422,1746181220.842693,0.2089003175497055,400.880187992,1403904.0,0.013671875,-0.25680312514305115,0.16403132677078247,0.05102871358394623,0.0,0.0,7064,913,1.0
927,52.84059524536133,31.21224021911621,1746181225.9957364,0.19742423295974731,406.033208498,1423872.0,0.01497395895421505,-0.26330599188804626,0.16403132677078247,0.046513523906469345,0.0,0.0,7168,926,1.0
940,52.84059524536133,31.80859375,1746181231.1488051,0.22320041060447693,411.186259632,1443840.0,0.015625,-0.22558963298797607,0.16403132677078247,0.04839249700307846,0.0,0.0,7272,939,1.0
945,52.84059524536133,32.15885543823242,1746181233.1294503,0.222387433052063,413.166897044,1451520.0,0.015625,-0.29409146308898926,0.16403132677078247,0.04353916645050049,0.0,0.0,7312,944,1.0
946,52.84059524536133,31.2109375,1746181233.5256112,0.20521877706050873,413.56306707,1453056.0,0.01497395895421505,-0.2930050492286682,0.16403132677078247,0.042072176933288574,0.0,0.0,7320,945,1.0
979,60.30299758911133,30.697917938232422,1746181246.7041986,0.19569115340709686,426.741623507,1503744.0,0.014322916977107525,-0.24112489819526672,0.4451201260089874,0.03005567193031311,0.0,0.0,7584,978,1.0
984,60.30299758911133,32.134117126464844,1746181248.6858015,0.24569252133369446,428.723253834,1511424.0,0.01497395895421505,-0.23122812807559967,0.4451201260089874,0.02644270285964012,0.0,0.0,7624,983,1.0
986,60.30299758911133,31.79427146911621,1746181249.4782996,0.2322898805141449,429.515721406,1514496.0,0.013671875,-0.2404632270336151,0.4451201260089874,0.028851645067334175,0.0,0.0,7640,985,1.0
1049,60.30299758911133,31.494792938232422,1746181274.455111,0.23311875760555267,454.492565759,1611264.0,0.015625,-0.2475123107433319,0.4451201260089874,0.02442508563399315,0.0,0.0,8144,1048,1.0
1060,60.30299758911133,31.62109375,1746181278.813288,0.24417531490325928,458.850733108,1628160.0,0.01497395895421505,-0.2821948230266571,0.4451201260089874,0.03185846656560898,0.0,0.0,8232,1059,1.0
1061,60.30299758911133,31.38020896911621,1746181279.209573,0.2544940710067749,459.246992217,1629696.0,0.015625,-0.2861926555633545,0.4451201260089874,0.03076944127678871,0.0,0.0,8240,1060,1.0
1070,60.30299758911133,31.32942771911621,1746181282.7756116,0.26915407180786133,462.813062253,1643520.0,0.015625,-0.3001025915145874,0.4451201260089874,0.02745882235467434,0.0,0.0,8312,1069,1.0
1085,60.30299758911133,30.83333396911621,1746181288.7199793,0.2513725459575653,468.757429255,1666560.0,0.01497395895421505,-0.24297022819519043,0.4451201260089874,0.02519969642162323,0.0,0.0,8432,1084,1.0
1095,60.30299758911133,31.76692771911621,1746181292.6840196,0.2588641047477722,472.721466356,1681920.0,0.015625,-0.24810513854026794,0.4451201260089874,0.0367823988199234,0.0,0.0,8512,1094,1.0
1097,60.30299758911133,31.51692771911621,1746181293.476244,0.26929226517677307,473.513683656,1684992.0,0.015625,-0.2782824635505676,0.4451201260089874,0.031306155025959015,0.0,0.0,8528,1096,1.0
1120,60.30299758911133,30.15755271911621,1746181302.598048,0.24527494609355927,482.635532473,1720320.0,0.013671875,-0.24128380417823792,0.4451201260089874,0.02641298994421959,0.0,0.0,8712,1119,1.0
1149,60.30299758911133,29.86328125,1746181314.0923042,0.27934762835502625,494.129745861,1764864.0,0.01302083395421505,-0.2257755696773529,0.4451201260089874,0.021365175023674965,0.0,0.0,8944,1148,1.0
1166,60.30299758911133,31.44270896911621,1746181320.8315625,0.3299364149570465,500.869020424,1790976.0,0.01497395895421505,-0.25131088495254517,0.4451201260089874,0.022027164697647095,0.0,0.0,9080,1165,1.0
1170,60.30299758911133,31.22395896911621,1746181322.4167528,0.31988459825515747,502.45422109,1797120.0,0.015625,-0.26360079646110535,0.4451201260089874,0.021601855754852295,0.0,0.0,9112,1169,1.0
1187,60.30299758911133,31.15625,1746181329.1543267,0.34883469343185425,509.191792686,1823232.0,0.015625,-0.19847023487091064,0.4451201260089874,0.022535262629389763,0.0,0.0,9248,1186,1.0
1200,60.30299758911133,31.40364646911621,1746181334.3084645,0.3094610869884491,514.345910876,1843200.0,0.015625,-0.30675625801086426,0.4451201260089874,0.024246694520115852,0.0,0.0,9352,1199,1.0
1208,60.30299758911133,31.315105438232422,1746181337.4794767,0.3388972282409668,517.51709143,1855488.0,0.015625,-0.27064165472984314,0.4451201260089874,0.020082280039787292,0.0,0.0,9416,1207,1.0
1236,60.30299758911133,31.5546875,1746181348.5838504,0.3232588469982147,528.621284062,1898496.0,0.015625,-0.27087652683258057,0.4451201260089874,0.018188100308179855,0.0,0.0,9640,1235,1.0
1264,60.30299758911133,31.51953125,1746181359.6875398,0.33222052454948425,539.72502502,1941504.0,0.01497395895421505,-0.2546320855617523,0.4451201260089874,0.012984045781195164,0.0,0.0,9864,1263,1.0
1270,60.30299758911133,31.33333396911621,1746181362.0747964,0.3413512706756592,542.112256641,1950720.0,0.015625,-0.27206820249557495,0.4451201260089874,0.01348876953125,0.0,0.0,9912,1269,1.0
1271,60.30299758911133,31.186199188232422,1746181362.470976,0.3150973916053772,542.508447391,1952256.0,0.01497395895421505,-0.25248098373413086,0.4451201260089874,0.012311715632677078,0.0,0.0,9920,1270,1.0
1326,54.062374114990234,30.68099021911621,1746181384.3983152,0.3277074098587036,564.43598315,2036736.0,0.01497395895421505,-0.26926344633102417,0.5830019116401672,0.009003667160868645,0.0,0.0,10360,1325,0.9999999403953552
1343,54.062374114990234,31.600261688232422,1746181391.140456,0.3308168649673462,571.177915848,2062848.0,0.015625,-0.27582669258117676,0.5830019116401672,0.023732930421829224,0.0,0.0,10496,1342,0.9999999403953552
1346,54.062374114990234,31.4609375,1746181392.3299458,0.31302523612976074,572.367395853,2067456.0,0.015625,-0.4058184325695038,0.5830019116401672,0.016065996140241623,0.0,0.0,10520,1345,0.9999999403953552
1359,54.062374114990234,30.7890625,1746181397.4818413,0.31395524740219116,577.519288874,2087424.0,0.014322916977107525,-0.38167399168014526,0.5830019116401672,0.00809025950729847,0.0,0.0,10624,1358,0.9999999403953552
1360,54.062374114990234,31.24739646911621,1746181397.8781607,0.34791165590286255,577.915605512,2088960.0,0.015625,-0.3600410223007202,0.5830019116401672,0.008014218881726265,0.0,0.0,10632,1359,0.9999999403953552
1367,54.062374114990234,31.225261688232422,1746181400.6528368,0.3230689764022827,580.69029999,2099712.0,0.01497395895421505,-0.3654532730579376,0.5830019116401672,0.007688629440963268,0.0,0.0,10688,1366,0.9999999403953552
1372,54.062374114990234,31.24609375,1746181402.63469,0.33544012904167175,582.672162537,2107392.0,0.015625,-0.360898494720459,0.5830019116401672,0.0076114521361887455,0.0,0.0,10728,1371,0.9999999403953552
1373,54.062374114990234,31.72786521911621,1746181403.0309162,0.33477020263671875,583.068380759,2108928.0,0.015625,-0.3491860628128052,0.5830019116401672,0.0074722645804286,0.0,0.0,10736,1372,0.9999999403953552
1393,54.062374114990234,30.77734375,1746181410.9641888,0.24309365451335907,591.001658113,2139648.0,0.013671875,-0.36094334721565247,0.5830019116401672,0.009126376360654831,0.0,0.0,10896,1392,0.9999999403953552
1441,54.062374114990234,31.60286521911621,1746181429.9880142,0.2670423984527588,610.025484177,2213376.0,0.015625,-0.37541577219963074,0.5830019116401672,0.0065286229364573956,0.0,0.0,11280,1440,0.9999999403953552
1442,54.062374114990234,31.47265625,1746181430.3843806,0.3050972819328308,610.421836702,2214912.0,0.01497395895421505,-0.3701641261577606,0.5830019116401672,0.006439790595322847,0.0,0.0,11288,1441,0.9999999403953552
1459,54.062374114990234,30.33724021911621,1746181437.121018,0.19757907092571259,617.158459912,2241024.0,0.01302083395421505,-0.3746958374977112,0.5830019116401672,0.007410798687487841,0.0,0.0,11424,1458,0.9999999403953552
1499,54.062374114990234,29.91145896911621,1746181452.9769485,0.1709308624267578,633.014418607,2302464.0,0.015625,-0.3616676926612854,0.5830019116401672,0.01768188364803791,0.0,0.0,11744,1498,0.9999999403953552
1500,54.062374114990234,29.8046875,1746181453.3756447,0.12458255141973495,633.413133235,2304000.0,0.012369791977107525,-0.3371422290802002,0.5830019116401672,0.013050159439444542,0.0,0.0,11752,1499,0.9999999403953552
1541,54.062374114990234,29.890625,1746181469.625677,0.16978183388710022,649.663153521,2366976.0,0.01106770895421505,-0.4352280795574188,0.5830019116401672,0.011633463203907013,0.0,0.0,12080,1540,0.9999999403953552
1568,54.062374114990234,27.79296875,1746181480.3279347,0.17911343276500702,660.365408433,2408448.0,0.010416666977107525,-0.485207200050354,0.5830019116401672,0.01323846634477377,0.0,0.0,12296,1567,0.9999999403953552
1572,54.062374114990234,26.47265625,1746181481.916119,0.1618604063987732,661.953558662,2414592.0,0.00911458395421505,-0.4891933500766754,0.5830019116401672,0.013954974710941315,0.0,0.0,12328,1571,0.9999999403953552
1583,54.062374114990234,29.92708396911621,1746181486.2827852,0.23356863856315613,666.320247111,2431488.0,0.01302083395421505,-0.4970746636390686,0.5830019116401672,0.015370961278676987,0.0,0.0,12416,1582,0.9999999403953552
1593,54.062374114990234,27.7578125,1746181490.2460287,0.2080622911453247,670.283480059,2446848.0,0.010416666977107525,-0.5421339273452759,0.5830019116401672,0.013810595497488976,0.0,0.0,12496,1592,0.9999999403953552
1631,81.74679565429688,30.358074188232422,1746181505.4141746,0.27075517177581787,685.451613099,2505216.0,0.012369791977107525,-0.5536361932754517,0.5572894215583801,0.015315474942326546,0.0,0.0,12800,1630,1.0
1659,81.74679565429688,31.015625,1746181516.5119882,0.3022264242172241,696.54943853,2548224.0,0.01497395895421505,-0.7787482738494873,0.5572894215583801,0.01763925328850746,0.0,0.0,13024,1658,1.0
1666,81.74679565429688,29.631511688232422,1746181519.2880926,0.24554042518138885,699.32557078,2558976.0,0.01171875,-0.7313253879547119,0.5572894215583801,0.01615019328892231,0.0,0.0,13080,1665,1.0
1673,81.74679565429688,28.373699188232422,1746181522.06462,0.25224569439888,702.102081466,2569728.0,0.012369791977107525,-0.7052804231643677,0.5572894215583801,0.01618146151304245,0.0,0.0,13136,1672,1.0
1717,81.74679565429688,31.283855438232422,1746181539.5238795,0.3128712773323059,719.561358378,2637312.0,0.013671875,-0.7028948664665222,0.5572894215583801,0.017160281538963318,0.0,0.0,13488,1716,1.0
1720,81.74679565429688,31.889324188232422,1746181540.7159731,0.3041021525859833,720.753413044,2641920.0,0.012369791977107525,-0.696521520614624,0.5572894215583801,0.02571401745080948,0.0,0.0,13512,1719,1.0
1733,81.74679565429688,30.744792938232422,1746181545.8667722,0.2836034893989563,725.904234015,2661888.0,0.015625,-0.7400002479553223,0.5572894215583801,0.01716792583465576,0.0,0.0,13616,1732,1.0
1742,81.74679565429688,32.13541793823242,1746181549.4326434,0.34372633695602417,729.470107528,2675712.0,0.015625,-0.697191596031189,0.5572894215583801,0.0146335419267416,0.0,0.0,13688,1741,1.0
1762,81.74679565429688,31.96875,1746181557.359403,0.34513288736343384,737.396846163,2706432.0,0.015625,-0.730873703956604,0.5572894215583801,0.012849642895162106,0.0,0.0,13848,1761,1.0
1770,81.74679565429688,31.79817771911621,1746181560.52957,0.3298167288303375,740.56701244,2718720.0,0.01497395895421505,-0.7520939707756042,0.5572894215583801,0.013329649344086647,0.0,0.0,13912,1769,1.0
1788,81.74679565429688,32.078125,1746181567.662543,0.32823288440704346,747.700009035,2746368.0,0.015625,-0.767630934715271,0.5572894215583801,0.020698294043540955,0.0,0.0,14056,1787,1.0
1791,81.74679565429688,31.70052146911621,1746181568.8509953,0.32770031690597534,748.888472047,2750976.0,0.01497395895421505,-0.6918909549713135,0.5572894215583801,0.019595973193645477,0.0,0.0,14080,1790,1.0
1799,81.74679565429688,32.18229293823242,1746181572.0283427,0.32006990909576416,752.065797808,2763264.0,0.01497395895421505,-0.7073817849159241,0.5572894215583801,0.011896101757884026,0.0,0.0,14144,1798,1.0
1856,81.74679565429688,31.69921875,1746181594.6192164,0.33817657828330994,774.656668003,2850816.0,0.015625,-0.6344943046569824,0.5572894215583801,0.012404777109622955,0.0,0.0,14600,1855,1.0
1860,81.74679565429688,31.4609375,1746181596.2036672,0.34799322485923767,776.241133866,2856960.0,0.015625,-0.6633004546165466,0.5572894215583801,0.014372894540429115,0.0,0.0,14632,1859,1.0
1868,81.74679565429688,31.854167938232422,1746181599.3733077,0.3385695815086365,779.410728796,2869248.0,0.01497395895421505,-0.639053463935852,0.5572894215583801,0.0105411596596241,0.0,0.0,14696,1867,1.0
1871,81.74679565429688,31.8125,1746181600.5652452,0.3418460488319397,780.602700875,2873856.0,0.01497395895421505,-0.6597827672958374,0.5572894215583801,0.011341406032443047,0.0,0.0,14720,1870,1.0
1875,81.74679565429688,31.893230438232422,1746181602.1538692,0.3487274646759033,782.191314282,2880000.0,0.015625,-0.6639203429222107,0.5572894215583801,0.01426633819937706,0.0,0.0,14752,1874,1.0
1885,81.74679565429688,31.80208396911621,1746181606.1172824,0.34533414244651794,786.154727778,2895360.0,0.015625,-0.6340147256851196,0.5572894215583801,0.010431251488626003,0.0,0.0,14832,1884,1.0
1914,81.74679565429688,31.830730438232422,1746181617.6159344,0.33943971991539,797.653399078,2939904.0,0.01497395895421505,-0.7540640830993652,0.5572894215583801,0.012721791863441467,0.0,0.0,15064,1913,1.0
1922,81.74679565429688,31.9375,1746181620.7857559,0.35035258531570435,800.823213532,2952192.0,0.015625,-0.7025603652000427,0.5572894215583801,0.011422456242144108,0.0,0.0,15128,1921,1.0
1953,57.950653076171875,32.01041793823242,1746181633.1713398,0.34555014967918396,813.208771479,2999808.0,0.015625,-0.694460391998291,0.6308481693267822,0.009953162632882595,0.0,0.0,15376,1952,1.0
1958,57.950653076171875,32.17578125,1746181635.1526809,0.34596365690231323,815.190131677,3007488.0,0.015625,-0.6917349100112915,0.6308481693267822,0.010927616618573666,0.0,0.0,15416,1957,1.0
1971,57.950653076171875,31.98177146911621,1746181640.3039114,0.3568311631679535,820.341409424,3027456.0,0.01497395895421505,-0.6863676309585571,0.6308481693267822,0.011183036491274834,0.0,0.0,15520,1970,1.0
1978,57.950653076171875,32.239585876464844,1746181643.078866,0.34094592928886414,823.116390636,3038208.0,0.015625,-0.6662232875823975,0.6308481693267822,0.010730864480137825,0.0,0.0,15576,1977,1.0
2037,57.950653076171875,32.259117126464844,1746181666.4738379,0.3404476046562195,846.511285894,3128832.0,0.015625,-0.7168173789978027,0.6308481693267822,0.006121673621237278,0.0,0.0,16048,2036,1.0
2050,57.950653076171875,32.11979293823242,1746181671.6334736,0.32880842685699463,851.670929011,3148800.0,0.013671875,-0.737092137336731,0.6308481693267822,0.0061013647355139256,0.0,0.0,16152,2049,1.0
2059,57.950653076171875,31.7421875,1746181675.1995077,0.3102596402168274,855.23694433,3162624.0,0.012369791977107525,-0.7360366582870483,0.6308481693267822,0.0067610726691782475,0.0,0.0,16224,2058,1.0
2064,57.950653076171875,31.34895896911621,1746181677.1859622,0.2993946671485901,857.223437774,3170304.0,0.013671875,-0.7471228837966919,0.6308481693267822,0.010404417291283607,0.0,0.0,16264,2063,1.0
2066,57.950653076171875,31.27474021911621,1746181677.9781506,0.3153703212738037,858.015687397,3173376.0,0.014322916977107525,-0.7312238216400146,0.6308481693267822,0.008538474328815937,0.0,0.0,16280,2065,1.0
2081,57.950653076171875,27.80859375,1746181683.9236991,0.1983376443386078,863.961138,3196416.0,0.01171875,-0.7844784259796143,0.6308481693267822,0.007919801399111748,0.0,0.0,16400,2080,1.0
2087,57.950653076171875,29.721355438232422,1746181686.3015254,0.23324212431907654,866.338968813,3205632.0,0.012369791977107525,-0.7592834234237671,0.6308481693267822,0.007048241328448057,0.0,0.0,16448,2086,1.0
2099,57.950653076171875,26.912761688232422,1746181691.0585802,0.20378927886486053,871.096049129,3224064.0,0.009765625,-0.7826151251792908,0.6308481693267822,0.009197257459163666,0.0,0.0,16544,2098,1.0
2101,57.950653076171875,29.04296875,1746181691.8510828,0.21777349710464478,871.888546039,3227136.0,0.01106770895421505,-0.7748833894729614,0.6308481693267822,0.023544898256659508,0.0,0.0,16560,2100,1.0
2117,57.950653076171875,28.23828125,1746181698.194745,0.22473597526550293,878.232222572,3251712.0,0.010416666977107525,-0.8064389228820801,0.6308481693267822,0.009000934660434723,0.0,0.0,16688,2116,1.0
2126,57.950653076171875,25.486980438232422,1746181701.7603555,0.21317660808563232,881.797814483,3265536.0,0.0078125,-0.8122074604034424,0.6308481693267822,0.008510910905897617,0.0,0.0,16760,2125,1.0
2137,57.950653076171875,25.82161521911621,1746181706.1199348,0.2687130570411682,886.157416322,3282432.0,0.00911458395421505,-0.7762925028800964,0.6308481693267822,0.009646125137805939,0.0403645858168602,0.0,16848,2136,1.0
2139,57.950653076171875,27.537761688232422,1746181706.9121678,0.2319340705871582,886.949633494,3285504.0,0.008463541977107525,-0.7918314337730408,0.6308481693267822,0.008633971214294434,0.0,0.0,16864,2138,1.0
2149,57.950653076171875,24.209636688232422,1746181710.89573,0.19769287109375,890.93318698,3300864.0,0.008463541977107525,-0.7732806205749512,0.6308481693267822,0.010695241391658783,0.0,0.0,16944,2148,1.0
2154,57.950653076171875,26.4765625,1746181712.878468,0.21059080958366394,892.915947855,3308544.0,0.0078125,-0.7868413925170898,0.6308481693267822,0.011156262829899788,0.0,0.0,16984,2153,1.0
2168,57.950653076171875,28.080730438232422,1746181718.427942,0.22514216601848602,898.465452185,3330048.0,0.00911458395421505,-0.7864691019058228,0.6308481693267822,0.010845685377717018,0.0,0.0,17096,2167,1.0
2203,57.950653076171875,26.791667938232422,1746181732.3014116,0.23103424906730652,912.338846474,3383808.0,0.009765625,-0.7597320079803467,0.6308481693267822,0.012183472514152527,0.0,0.0,17376,2202,1.0
2207,57.950653076171875,27.049480438232422,1746181733.8861306,0.2123880386352539,913.923564985,3389952.0,0.008463541977107525,-0.7492278814315796,0.6308481693267822,0.02060561068356037,0.0,0.0,17408,2206,1.0
2243,57.950653076171875,26.27734375,1746181748.1539245,0.23218414187431335,928.191372322,3445248.0,0.008463541977107525,-0.7865294218063354,0.6308481693267822,0.018564855679869652,0.0,0.0,17696,2242,1.0
2257,57.950653076171875,26.615886688232422,1746181753.7026005,0.24203544855117798,933.74003903,3466752.0,0.009765625,-0.794192910194397,0.6308481693267822,0.014340709894895554,0.02083333395421505,0.0,17808,2256,1.0
2266,57.950653076171875,26.6328125,1746181757.267867,0.22471825778484344,937.305329742,3480576.0,0.009765625,-0.7433731555938721,0.6308481693267822,0.028738971799612045,0.0,0.0,17880,2265,1.0
2285,85.59654998779297,28.79036521911621,1746181764.9018562,0.35165518522262573,944.939376976,3509760.0,0.01171875,-0.839767336845398,0.6907192468643188,0.025112587958574295,0.078125,0.032758619636297226,18032,2284,1.0
2304,85.59654998779297,25.494792938232422,1746181772.437929,0.240531787276268,952.475525946,3538944.0,0.008463541977107525,-0.7950189709663391,0.6907192468643188,0.02448800392448902,0.01953125,0.032758619636297226,18184,2303,1.0
