update_steps,test_returned_episode_lengths,rng3947986621/returned_episode_lengths,_timestamp,rng3947986621/returned_episode_returns,_runtime,rng3947986621/env_step,rng3947986621/test_returned_episode_lengths,rng3947986621/returned_episode,qvals,rng3947986621/qvals,returned_episode_lengths,env_step,test_returned_episode_returns,rng3947986621/loss,returned_won_episode,returned_episode_returns,test_returned_won_episode,rng3947986621/update_steps,returned_episode,loss,rng3947986621/test_returned_episode_returns,grad_steps,rng3947986621/grad_steps,_step,rng3947986621/test_returned_episode,rng3947986621/returned_won_episode,test_returned_episode,rng3947986621/test_returned_won_episode
5819,90.732421875,25.87630271911621,1746183167.059488,0.3592345416545868,2347.096945564,8937984.0,90.732421875,0.0078125,-0.9775034189224243,-0.9775034189224243,25.87630271911621,8937984.0,1.8373186588287354,0.23946459591388702,0.107421875,0.3592345416545868,0.853515625,5819,0.0078125,0.23946459591388702,1.8373186588287354,46304,46304,5818,1.0,0.107421875,1.0,0.853515625
5822,90.732421875,24.29296875,1746183168.2483964,0.3671668469905853,2348.285862783,8942592.0,90.732421875,0.0078125,-0.9176604747772217,-0.9176604747772217,24.29296875,8942592.0,1.8373186588287354,0.1695975363254547,0.1334635466337204,0.3671668469905853,0.853515625,5822,0.0078125,0.1695975363254547,1.8373186588287354,46328,46328,5821,1.0,0.1334635466337204,1.0,0.853515625
5824,90.732421875,26.44661521911621,1746183169.0411048,0.47925862669944763,2349.078581154,8945664.0,90.732421875,0.0078125,-0.963103711605072,-0.963103711605072,26.44661521911621,8945664.0,1.8373186588287354,0.17992357909679413,0.20703125,0.47925862669944763,0.853515625,5824,0.0078125,0.17992357909679413,1.8373186588287354,46344,46344,5823,1.0,0.20703125,1.0,0.853515625
5836,90.732421875,26.11067771911621,1746183173.7962162,0.422961562871933,2353.8336526,8964096.0,90.732421875,0.0078125,-0.8502611517906189,-0.8502611517906189,26.11067771911621,8964096.0,1.8373186588287354,0.17140412330627441,0.1536458432674408,0.422961562871933,0.853515625,5836,0.0078125,0.17140412330627441,1.8373186588287354,46440,46440,5835,1.0,0.1536458432674408,1.0,0.853515625
5846,90.732421875,26.23046875,1746183177.7690434,0.346582293510437,2357.806482787,8979456.0,90.732421875,0.0078125,-0.8868353962898254,-0.8868353962898254,26.23046875,8979456.0,1.8373186588287354,0.16767367720603943,0.0950520858168602,0.346582293510437,0.853515625,5846,0.0078125,0.16767367720603943,1.8373186588287354,46520,46520,5845,1.0,0.0950520858168602,1.0,0.853515625
5873,90.337890625,26.736980438232422,1746183188.5736043,0.33342358469963074,2368.611125846,9020928.0,90.337890625,0.0078125,-0.8436758518218994,-0.8436758518218994,26.736980438232422,9020928.0,1.8445525169372559,0.18690691888332367,0.0787760466337204,0.33342358469963074,0.859375,5873,0.0078125,0.18690691888332367,1.8445525169372559,46736,46736,5872,1.0,0.0787760466337204,1.0,0.859375
5877,90.337890625,26.07421875,1746183190.158534,0.4198540151119232,2370.196025717,9027072.0,90.337890625,0.0078125,-0.8889462351799011,-0.8889462351799011,26.07421875,9027072.0,1.8445525169372559,0.19273866713047028,0.1686197966337204,0.4198540151119232,0.859375,5877,0.0078125,0.19273866713047028,1.8445525169372559,46768,46768,5876,1.0,0.1686197966337204,1.0,0.859375
5894,90.337890625,26.7109375,1746183196.90033,0.48527154326438904,2376.937821215,9053184.0,90.337890625,0.0078125,-0.970496654510498,-0.970496654510498,26.7109375,9053184.0,1.8445525169372559,0.15760275721549988,0.2037760466337204,0.48527154326438904,0.859375,5894,0.0078125,0.15760275721549988,1.8445525169372559,46904,46904,5893,1.0,0.2037760466337204,1.0,0.859375
5910,90.337890625,27.33333396911621,1746183203.2426848,0.4340502619743347,2383.280162803,9077760.0,90.337890625,0.0078125,-0.9407378435134888,-0.9407378435134888,27.33333396911621,9077760.0,1.8445525169372559,0.22137105464935303,0.1549479216337204,0.4340502619743347,0.859375,5910,0.0078125,0.22137105464935303,1.8445525169372559,47032,47032,5909,1.0,0.1549479216337204,1.0,0.859375
5914,90.337890625,24.41927146911621,1746183204.8285728,0.3209611177444458,2384.866078667,9083904.0,90.337890625,0.0078125,-0.8894482254981995,-0.8894482254981995,24.41927146911621,9083904.0,1.8445525169372559,0.1713242530822754,0.08984375,0.3209611177444458,0.859375,5914,0.0078125,0.1713242530822754,1.8445525169372559,47064,47064,5913,1.0,0.08984375,1.0,0.859375
5915,90.337890625,26.225261688232422,1746183205.2248676,0.4068346917629242,2385.262342111,9085440.0,90.337890625,0.0078125,-0.8452017307281494,-0.8452017307281494,26.225261688232422,9085440.0,1.8445525169372559,0.1737707257270813,0.1451822966337204,0.4068346917629242,0.859375,5915,0.0078125,0.1737707257270813,1.8445525169372559,47072,47072,5914,1.0,0.1451822966337204,1.0,0.859375
5919,90.337890625,27.61067771911621,1746183206.8108828,0.4283965528011322,2386.848357632,9091584.0,90.337890625,0.0078125,-0.8420754671096802,-0.8420754671096802,27.61067771911621,9091584.0,1.8445525169372559,0.17720192670822144,0.1497395932674408,0.4283965528011322,0.859375,5919,0.0078125,0.17720192670822144,1.8445525169372559,47104,47104,5918,1.0,0.1497395932674408,1.0,0.859375
5921,90.337890625,28.25,1746183207.6033201,0.5332468748092651,2387.640774613,9094656.0,90.337890625,0.0078125,-0.9421277642250061,-0.9421277642250061,28.25,9094656.0,1.8445525169372559,0.17140255868434906,0.2311197966337204,0.5332468748092651,0.859375,5921,0.0078125,0.17140255868434906,1.8445525169372559,47120,47120,5920,1.0,0.2311197966337204,1.0,0.859375
5931,90.337890625,27.1328125,1746183211.5669692,0.544127345085144,2391.60441456,9110016.0,90.337890625,0.0078125,-0.8856548070907593,-0.8856548070907593,27.1328125,9110016.0,1.8445525169372559,0.18618477880954742,0.2526041865348816,0.544127345085144,0.859375,5931,0.0078125,0.18618477880954742,1.8445525169372559,47200,47200,5930,1.0,0.2526041865348816,1.0,0.859375
5936,90.337890625,23.455730438232422,1746183213.5479133,0.30132341384887695,2393.585451059,9117696.0,90.337890625,0.0078125,-0.8477523922920227,-0.8477523922920227,23.455730438232422,9117696.0,1.8445525169372559,0.19624248147010803,0.080078125,0.30132341384887695,0.859375,5936,0.0078125,0.19624248147010803,1.8445525169372559,47240,47240,5935,1.0,0.080078125,1.0,0.859375
5937,90.337890625,24.91145896911621,1746183213.9442077,0.3880687355995178,2393.98165439,9119232.0,90.337890625,0.0078125,-0.8694525361061096,-0.8694525361061096,24.91145896911621,9119232.0,1.8445525169372559,0.2155223786830902,0.1412760466337204,0.3880687355995178,0.859375,5937,0.0078125,0.2155223786830902,1.8445525169372559,47248,47248,5936,1.0,0.1412760466337204,1.0,0.859375
5943,90.337890625,27.3671875,1746183216.3219838,0.37014755606651306,2396.359465288,9128448.0,90.337890625,0.0078125,-0.7653619050979614,-0.7653619050979614,27.3671875,9128448.0,1.8445525169372559,0.2456001341342926,0.1067708358168602,0.37014755606651306,0.859375,5943,0.0078125,0.2456001341342926,1.8445525169372559,47296,47296,5942,1.0,0.1067708358168602,1.0,0.859375
5976,90.337890625,26.72265625,1746183229.4140089,0.41443920135498047,2409.451455367,9179136.0,90.337890625,0.0078125,-0.8648309707641602,-0.8648309707641602,26.72265625,9179136.0,1.8445525169372559,0.16653355956077576,0.1471354216337204,0.41443920135498047,0.859375,5976,0.0078125,0.16653355956077576,1.8445525169372559,47560,47560,5975,1.0,0.1471354216337204,1.0,0.859375
6001,90.337890625,27.811199188232422,1746183239.3273911,0.3910127580165863,2419.364849021,9217536.0,90.337890625,0.0078125,-1.0094634294509888,-1.0094634294509888,27.811199188232422,9217536.0,1.8445525169372559,0.1703987419605255,0.1236979216337204,0.3910127580165863,0.859375,6001,0.0078125,0.1703987419605255,1.8445525169372559,47760,47760,6000,1.0,0.1236979216337204,1.0,0.859375
6066,90.337890625,25.76953125,1746183265.1241493,0.4210079312324524,2445.161620385,9317376.0,90.337890625,0.008463541977107525,-1.0743322372436523,-1.0743322372436523,25.76953125,9317376.0,1.8445525169372559,0.17361387610435486,0.1575520932674408,0.4210079312324524,0.859375,6066,0.008463541977107525,0.17361387610435486,1.8445525169372559,48280,48280,6065,1.0,0.1575520932674408,1.0,0.859375
6087,90.337890625,27.20833396911621,1746183273.4584327,0.40239453315734863,2453.495893415,9349632.0,90.337890625,0.008463541977107525,-0.8956950902938843,-0.8956950902938843,27.20833396911621,9349632.0,1.8445525169372559,0.17742708325386047,0.1484375,0.40239453315734863,0.859375,6087,0.008463541977107525,0.17742708325386047,1.8445525169372559,48448,48448,6086,1.0,0.1484375,1.0,0.859375
6090,90.337890625,27.7109375,1746183274.6475444,0.3232426047325134,2454.685008304,9354240.0,90.337890625,0.0078125,-0.9961942434310913,-0.9961942434310913,27.7109375,9354240.0,1.8445525169372559,0.20438450574874878,0.0651041716337204,0.3232426047325134,0.859375,6090,0.0078125,0.20438450574874878,1.8445525169372559,48472,48472,6089,1.0,0.0651041716337204,1.0,0.859375
6096,90.337890625,26.479167938232422,1746183277.02502,0.3843129575252533,2457.062462708,9363456.0,90.337890625,0.0078125,-0.9128476977348328,-0.9128476977348328,26.479167938232422,9363456.0,1.8445525169372559,0.16512525081634521,0.1184895858168602,0.3843129575252533,0.859375,6096,0.0078125,0.16512525081634521,1.8445525169372559,48520,48520,6095,1.0,0.1184895858168602,1.0,0.859375
6098,90.337890625,26.643230438232422,1746183277.8190846,0.3139084279537201,2457.856542943,9366528.0,90.337890625,0.0078125,-0.9662766456604004,-0.9662766456604004,26.643230438232422,9366528.0,1.8445525169372559,0.18575125932693481,0.0709635466337204,0.3139084279537201,0.859375,6098,0.0078125,0.18575125932693481,1.8445525169372559,48536,48536,6097,1.0,0.0709635466337204,1.0,0.859375
6123,90.337890625,25.92578125,1746183287.7348459,0.3723542392253876,2467.772315991,9404928.0,90.337890625,0.0078125,-0.8804256916046143,-0.8804256916046143,25.92578125,9404928.0,1.8445525169372559,0.16889987885951996,0.1158854216337204,0.3723542392253876,0.859375,6123,0.0078125,0.16889987885951996,1.8445525169372559,48736,48736,6122,1.0,0.1158854216337204,1.0,0.859375
6128,90.337890625,26.34114646911621,1746183289.7162082,0.4700939655303955,2469.753667052,9412608.0,90.337890625,0.0078125,-0.8545254468917847,-0.8545254468917847,26.34114646911621,9412608.0,1.8445525169372559,0.16872413456439972,0.197265625,0.4700939655303955,0.859375,6128,0.0078125,0.16872413456439972,1.8445525169372559,48776,48776,6127,1.0,0.197265625,1.0,0.859375
6154,90.337890625,25.90625,1746183300.0249944,0.3170934319496155,2480.062457875,9452544.0,90.337890625,0.008463541977107525,-0.7501133680343628,-0.7501133680343628,25.90625,9452544.0,1.8445525169372559,0.20444843173027039,0.068359375,0.3170934319496155,0.859375,6154,0.008463541977107525,0.20444843173027039,1.8445525169372559,48984,48984,6153,1.0,0.068359375,1.0,0.859375
6155,90.337890625,25.95442771911621,1746183300.4246354,0.36258944869041443,2480.462092248,9454080.0,90.337890625,0.0078125,-0.9236768484115601,-0.9236768484115601,25.95442771911621,9454080.0,1.8445525169372559,0.30865478515625,0.1119791716337204,0.36258944869041443,0.859375,6155,0.0078125,0.30865478515625,1.8445525169372559,48992,48992,6154,1.0,0.1119791716337204,1.0,0.859375
6157,90.337890625,24.375,1746183301.2175436,0.43568867444992065,2481.254999728,9457152.0,90.337890625,0.0078125,-0.9271236658096313,-0.9271236658096313,24.375,9457152.0,1.8445525169372559,0.30170202255249023,0.18359375,0.43568867444992065,0.859375,6157,0.0078125,0.30170202255249023,1.8445525169372559,49008,49008,6156,1.0,0.18359375,1.0,0.859375
6161,90.337890625,27.12630271911621,1746183302.804037,0.490013062953949,2482.841504921,9463296.0,90.337890625,0.0078125,-0.933859646320343,-0.933859646320343,27.12630271911621,9463296.0,1.8445525169372559,0.23574943840503693,0.2037760466337204,0.490013062953949,0.859375,6161,0.0078125,0.23574943840503693,1.8445525169372559,49040,49040,6160,1.0,0.2037760466337204,1.0,0.859375
6170,90.337890625,25.635417938232422,1746183306.3742666,0.43149256706237793,2486.41171456,9477120.0,90.337890625,0.0078125,-0.7604431509971619,-0.7604431509971619,25.635417938232422,9477120.0,1.8445525169372559,0.15915308892726898,0.1705729216337204,0.43149256706237793,0.859375,6170,0.0078125,0.15915308892726898,1.8445525169372559,49112,49112,6169,1.0,0.1705729216337204,1.0,0.859375
6181,94.4140625,25.56380271911621,1746183310.8391905,0.3621588945388794,2490.876646594,9494016.0,94.4140625,0.0078125,-0.8698422312736511,-0.8698422312736511,25.56380271911621,9494016.0,1.7504031658172607,0.1792580783367157,0.1087239608168602,0.3621588945388794,0.765625,6181,0.0078125,0.1792580783367157,1.7504031658172607,49200,49200,6180,1.0,0.1087239608168602,1.0,0.765625
6192,94.4140625,25.608074188232422,1746183315.199119,0.4079171121120453,2495.236583355,9510912.0,94.4140625,0.0078125,-0.8427178859710693,-0.8427178859710693,25.608074188232422,9510912.0,1.7504031658172607,0.18141596019268036,0.1588541716337204,0.4079171121120453,0.765625,6192,0.0078125,0.18141596019268036,1.7504031658172607,49288,49288,6191,1.0,0.1588541716337204,1.0,0.765625
6222,94.4140625,25.30078125,1746183327.101657,0.3866513967514038,2507.139105071,9556992.0,94.4140625,0.008463541977107525,-0.9508329629898071,-0.9508329629898071,25.30078125,9556992.0,1.7504031658172607,0.1572105884552002,0.13671875,0.3866513967514038,0.765625,6222,0.008463541977107525,0.1572105884552002,1.7504031658172607,49528,49528,6221,1.0,0.13671875,1.0,0.765625
6229,94.4140625,26.342449188232422,1746183329.8758643,0.358756959438324,2509.913321962,9567744.0,94.4140625,0.0078125,-0.8316255211830139,-0.8316255211830139,26.342449188232422,9567744.0,1.7504031658172607,0.20437507331371307,0.109375,0.358756959438324,0.765625,6229,0.0078125,0.20437507331371307,1.7504031658172607,49584,49584,6228,1.0,0.109375,1.0,0.765625
6232,94.4140625,24.79427146911621,1746183331.0649254,0.3634347915649414,2511.102375756,9572352.0,94.4140625,0.0078125,-0.8196142911911011,-0.8196142911911011,24.79427146911621,9572352.0,1.7504031658172607,0.16482135653495789,0.1282552182674408,0.3634347915649414,0.765625,6232,0.0078125,0.16482135653495789,1.7504031658172607,49608,49608,6231,1.0,0.1282552182674408,1.0,0.765625
6234,94.4140625,25.197917938232422,1746183331.857606,0.29752981662750244,2511.895118424,9575424.0,94.4140625,0.0078125,-0.8938720226287842,-0.8938720226287842,25.197917938232422,9575424.0,1.7504031658172607,0.1474621593952179,0.0631510466337204,0.29752981662750244,0.765625,6234,0.0078125,0.1474621593952179,1.7504031658172607,49624,49624,6233,1.0,0.0631510466337204,1.0,0.765625
6259,94.4140625,23.596355438232422,1746183341.767647,0.35502171516418457,2521.805107864,9613824.0,94.4140625,0.0078125,-0.9005462527275085,-0.9005462527275085,23.596355438232422,9613824.0,1.7504031658172607,0.20249024033546448,0.1276041716337204,0.35502171516418457,0.765625,6259,0.0078125,0.20249024033546448,1.7504031658172607,49824,49824,6258,1.0,0.1276041716337204,1.0,0.765625
6260,94.4140625,25.34375,1746183342.1638744,0.5035803318023682,2522.201331544,9615360.0,94.4140625,0.0078125,-0.812973141670227,-0.812973141670227,25.34375,9615360.0,1.7504031658172607,0.18533271551132202,0.2350260466337204,0.5035803318023682,0.765625,6260,0.0078125,0.18533271551132202,1.7504031658172607,49832,49832,6259,1.0,0.2350260466337204,1.0,0.765625
6268,94.4140625,26.90364646911621,1746183345.336275,0.47985565662384033,2525.373728379,9627648.0,94.4140625,0.0078125,-0.8744945526123047,-0.8744945526123047,26.90364646911621,9627648.0,1.7504031658172607,0.15924325585365295,0.19921875,0.47985565662384033,0.765625,6268,0.0078125,0.15924325585365295,1.7504031658172607,49896,49896,6267,1.0,0.19921875,1.0,0.765625
6291,94.4140625,25.82161521911621,1746183354.4558575,0.40188515186309814,2534.493313917,9662976.0,94.4140625,0.0078125,-0.8080403804779053,-0.8080403804779053,25.82161521911621,9662976.0,1.7504031658172607,0.20319250226020813,0.1471354216337204,0.40188515186309814,0.765625,6291,0.0078125,0.20319250226020813,1.7504031658172607,50080,50080,6290,1.0,0.1471354216337204,1.0,0.765625
6300,94.4140625,26.822917938232422,1746183358.0246303,0.4587346017360687,2538.062106247,9676800.0,94.4140625,0.0078125,-0.8422403335571289,-0.8422403335571289,26.822917938232422,9676800.0,1.7504031658172607,0.15853595733642578,0.181640625,0.4587346017360687,0.765625,6300,0.0078125,0.15853595733642578,1.7504031658172607,50152,50152,6299,1.0,0.181640625,1.0,0.765625
6317,94.4140625,26.57942771911621,1746183364.76643,0.447892427444458,2544.80387617,9702912.0,94.4140625,0.0078125,-0.9205315113067627,-0.9205315113067627,26.57942771911621,9702912.0,1.7504031658172607,0.17075377702713013,0.1764322966337204,0.447892427444458,0.765625,6317,0.0078125,0.17075377702713013,1.7504031658172607,50288,50288,6316,1.0,0.1764322966337204,1.0,0.765625
6360,94.4140625,24.5,1746183381.8282568,0.3419700860977173,2561.86572284,9768960.0,94.4140625,0.0078125,-0.806015133857727,-0.806015133857727,24.5,9768960.0,1.7504031658172607,0.19888171553611755,0.099609375,0.3419700860977173,0.765625,6360,0.0078125,0.19888171553611755,1.7504031658172607,50632,50632,6359,1.0,0.099609375,1.0,0.765625
6361,94.4140625,24.682292938232422,1746183382.224537,0.4448044002056122,2562.26202954,9770496.0,94.4140625,0.0078125,-0.8453775644302368,-0.8453775644302368,24.682292938232422,9770496.0,1.7504031658172607,0.19541138410568237,0.1868489682674408,0.4448044002056122,0.765625,6361,0.0078125,0.19541138410568237,1.7504031658172607,50640,50640,6360,1.0,0.1868489682674408,1.0,0.765625
6374,94.4140625,26.166667938232422,1746183387.378623,0.43734848499298096,2567.41608107,9790464.0,94.4140625,0.0078125,-0.899075984954834,-0.899075984954834,26.166667938232422,9790464.0,1.7504031658172607,0.18625719845294952,0.1712239682674408,0.43734848499298096,0.765625,6374,0.0078125,0.18625719845294952,1.7504031658172607,50744,50744,6373,1.0,0.1712239682674408,1.0,0.765625
6383,94.4140625,25.54427146911621,1746183390.9487743,0.39610370993614197,2570.986235932,9804288.0,94.4140625,0.0078125,-0.8563073873519897,-0.8563073873519897,25.54427146911621,9804288.0,1.7504031658172607,0.15053683519363403,0.14453125,0.39610370993614197,0.765625,6383,0.0078125,0.15053683519363403,1.7504031658172607,50816,50816,6382,1.0,0.14453125,1.0,0.765625
6426,94.4140625,25.912761688232422,1746183407.9947505,0.3683709502220154,2588.032218117,9870336.0,94.4140625,0.0078125,-0.936856746673584,-0.936856746673584,25.912761688232422,9870336.0,1.7504031658172607,0.17148593068122864,0.1184895858168602,0.3683709502220154,0.765625,6426,0.0078125,0.17148593068122864,1.7504031658172607,51160,51160,6425,1.0,0.1184895858168602,1.0,0.765625
6436,94.4140625,25.143230438232422,1746183411.9573197,0.38332828879356384,2591.994766076,9885696.0,94.4140625,0.008463541977107525,-0.9728583097457886,-0.9728583097457886,25.143230438232422,9885696.0,1.7504031658172607,0.17737436294555664,0.138671875,0.38332828879356384,0.765625,6436,0.008463541977107525,0.17737436294555664,1.7504031658172607,51240,51240,6435,1.0,0.138671875,1.0,0.765625
