returned_episode_lengths,returned_episode,_timestamp,update_steps,loss,grad_steps,test_returned_episode_lengths,test_returned_episode_returns,qvals,_runtime,test_returned_episode,returned_won_episode,_step,test_returned_won_episode,env_step,returned_episode_returns
31.91927146911621,0.014322916977107525,1746166780.7161143,191,0.04730883613228798,1280,20.92624855041504,0.008333842270076275,0.8740396499633789,112.270158773,1.0,0.0,190,0.0,293376.0,0.2086046040058136
31.84114646911621,0.015625,1746166785.1266294,202,0.05162084102630615,1368,20.92624855041504,0.008333842270076275,0.8504747152328491,116.680647663,1.0,0.0,201,0.0,310272.0,0.21436357498168945
31.783855438232422,0.01497395895421505,1746166792.747881,221,0.03919821232557297,1520,20.92624855041504,0.008333842270076275,0.661679744720459,124.301921768,1.0,0.0,220,0.0,339456.0,0.2202424705028534
31.68099021911621,0.013671875,1746166809.9874413,264,0.16569095849990845,1864,20.92624855041504,0.008333842270076275,0.755440354347229,141.541469139,1.0,0.0,263,0.0,405504.0,0.24758511781692505
31.904949188232422,0.014322916977107525,1746166810.7901084,266,0.14923188090324402,1880,20.92624855041504,0.008333842270076275,0.7516491413116455,142.344135143,1.0,0.0,265,0.0,408576.0,0.23965853452682495
32.30078125,0.013671875,1746166811.1895502,267,0.15698733925819397,1888,20.92624855041504,0.008333842270076275,0.7429170608520508,142.743560255,1.0,0.0,266,0.0,410112.0,0.24337469041347504
32.05859375,0.014322916977107525,1746166837.7701535,333,0.10268083214759827,2416,65.23918914794922,0.6515889167785645,0.7630223035812378,169.324167301,1.0,0.0,332,0.0014409221475943923,511488.0,0.2321840524673462
30.326824188232422,0.013671875,1746166846.5874689,355,0.463241845369339,2592,65.23918914794922,0.6515889167785645,0.588276743888855,178.141488162,1.0,0.0,354,0.0014409221475943923,545280.0,0.16697922348976135
31.73177146911621,0.01171875,1746166854.6194427,375,0.37140345573425293,2752,65.23918914794922,0.6515889167785645,0.5552912950515747,186.173466394,1.0,0.0,374,0.0014409221475943923,576000.0,0.21638494729995728
32.09635543823242,0.014322916977107525,1746166880.3744705,439,0.10323134064674377,3264,65.23918914794922,0.6515889167785645,0.5074799060821533,211.92848757,1.0,0.0,438,0.0014409221475943923,674304.0,0.155721515417099
32.06901168823242,0.009765625,1746166886.786098,455,0.08959819376468658,3392,65.23918914794922,0.6515889167785645,0.4606010913848877,218.34011875,1.0,0.0,454,0.0014409221475943923,698880.0,0.13130919635295868
32.22526168823242,0.013671875,1746166897.2251482,481,0.1270732283592224,3600,65.23918914794922,0.6515889167785645,0.43292686343193054,228.779162787,1.0,0.0,480,0.0014409221475943923,738816.0,0.17831270396709442
31.70833396911621,0.01497395895421505,1746166899.237034,486,0.12528783082962036,3640,65.23918914794922,0.6515889167785645,0.44535917043685913,230.791046939,1.0,0.0,485,0.0014409221475943923,746496.0,0.13662463426589966
32.1875,0.012369791977107525,1746166903.6476521,497,0.13990002870559692,3728,65.23918914794922,0.6515889167785645,0.3740729093551636,235.201656127,1.0,0.0,496,0.0014409221475943923,763392.0,0.16895166039466858
31.311199188232422,0.014322916977107525,1746166907.656404,507,0.0877167209982872,3808,65.23918914794922,0.6515889167785645,0.32913738489151,239.210435836,1.0,0.0,506,0.0014409221475943923,778752.0,0.13179829716682434
32.255210876464844,0.01497395895421505,1746166909.670658,512,0.12770628929138184,3848,65.23918914794922,0.6515889167785645,0.3304471969604492,241.22469169,1.0,0.0,511,0.0014409221475943923,786432.0,0.12423243373632431
32.18229293823242,0.014322916977107525,1746166911.673835,517,0.07326466590166092,3888,65.23918914794922,0.6515889167785645,0.32827866077423096,243.227852246,1.0,0.0,516,0.0014409221475943923,794112.0,0.12183952331542969
32.03776168823242,0.013671875,1746166912.0739925,518,0.0709034651517868,3896,65.23918914794922,0.6515889167785645,0.3257100284099579,243.628014125,1.0,0.0,517,0.0014409221475943923,795648.0,0.15820741653442383
32.17838668823242,0.012369791977107525,1746166912.4752383,519,0.07458683103322983,3904,65.23918914794922,0.6515889167785645,0.3245267868041992,244.029242589,1.0,0.0,518,0.0014409221475943923,797184.0,0.10841860622167587
31.8984375,0.01106770895421505,1746166918.0893176,533,0.11637072265148163,4016,65.23918914794922,0.6515889167785645,0.310332328081131,249.643338525,1.0,0.0,532,0.0014409221475943923,818688.0,0.11211302131414413
32.25260543823242,0.013671875,1746166923.295528,546,0.12169771641492844,4120,65.23918914794922,0.6515889167785645,0.1808607280254364,254.849535251,1.0,0.0,545,0.0014409221475943923,838656.0,0.2298700213432312
32.27734375,0.01302083395421505,1746166923.6966736,547,0.17296119034290314,4128,65.23918914794922,0.6515889167785645,0.18832314014434814,255.250692981,1.0,0.0,546,0.0014409221475943923,840192.0,0.07344858348369598
32.15104293823242,0.01497395895421505,1746166949.3810308,611,0.13206014037132263,4640,65.23918914794922,0.6515889167785645,0.13976556062698364,280.935040092,1.0,0.0,610,0.0014409221475943923,938496.0,0.15814261138439178
31.82942771911621,0.014322916977107525,1746166952.9929636,620,0.18030568957328796,4712,65.23918914794922,0.6515889167785645,0.16762810945510864,284.546960865,1.0,0.0,619,0.0014409221475943923,952320.0,0.20685550570487976
